sep=,
Result 3|time [s] Case 1,Result 3|weaDat.weaBus.TDryBul Case 1,Result 3|zonHVAC.TAir [K] Case 1,Result 1|time [s] Case 1,Result 1|weaDat.weaBus.TDryBul Case 1,Result 1|zonHVAC.TAir [K] Case 1,Result 1|time [s] Case 1,Result 1|weaDat.weaBus.TDryBul Case 1,Result 1|zonHVAC.TAir [K] Case 1
1189209.6,266.23356614981793,279.95170159133056,1189209.6,266.23356614981793,276.1370648197349,1108857.6,265.95460563116893,293.14983024064213
1191888,265.92579767195764,279.80078793668065,1191888,265.92579767195764,275.9661780242181,1111536,265.90972987012987,293.14930435488293
1194566.4000000001,265.9886577202116,279.65500131700304,1194566.4000000001,265.9886577202116,275.82003275822984,1114214.4000000001,266.250905960727,293.15036543424435
1197244.8,264.7405151590394,279.45731711258884,1197244.8,264.7405151590394,275.5768854868722,1116892.8,266.45,293.14960299515224
1199923.2,263.7142774254932,279.2119209237073,1199923.2,263.7142774254932,275.25935163646426,1119571.2,266.45,293.14972802790845
1202601.6,263.6394029132398,279.04772306804125,1202601.6,263.6394029132398,275.0922493235118,1122249.6,266.45,293.14981761005936
1205280,261.94487507692304,278.78084158856257,1205280,261.94487507692304,274.7401221845108,1123200,266.45,293.1498400048718
1207958.4000000001,259.64127690854536,278.45511826769604,1207958.4000000001,259.64127690854536,274.2930523122439,1123200,266.45,293.1498400048718
1209600,258.75,278.2486566024338,1209600,258.75,274.016177821271,1124928,266.2762272,293.14915699528626
1209600,258.75,278.2486566024338,1209600,258.75,274.016177821271,1127606.4000000001,265.82314009884465,293.1492805764767
1210636.8,258.75,278.15034000054936,1210636.8,258.75,273.9029926376386,1130284.8,265.3658612788824,293.1494715965691
1213315.2,258.75,277.9169798490585,1213315.2,258.75,273.64540286061515,1132963.2,267.88967533155994,293.1556136612996
1215993.6,258.75,277.6880291659258,1215993.6,258.75,273.39451448445817,1135641.6,269.03213354496006,293.14965885494183
1218672,258.75,277.46264190704295,1218672,258.75,273.14894478211573,1138320,268.44559111111107,293.1475289728648
1221350.4000000001,258.79510725119985,277.2419983293568,1221350.4000000001,258.79510725119985,272.91076567346596,1140998.4000000001,267.1189832152183,293.1482699546794
1224028.8,259.2564469038547,277.0481711892441,1224028.8,259.2564469038547,272.7201212676892,1143676.8,266.3702251775999,293.14965372669144
1226707.2,260.08244901469067,276.8878794674999,1226707.2,260.08244901469067,272.5853759783106,1146355.2,266.90030672164545,293.15150344053586
1229385.6,260.59422159825465,276.7338083554362,1229385.6,260.59422159825465,272.4534561470371,1149033.6,267.7585884205578,293.1515320377744
1232064,261.38377737142855,276.588613696098,1232064,261.38377737142855,272.3343518953556,1151712,268.6630726962637,293.15222554499195
1234742.4000000001,263.12050022765635,276.5313506821822,1234742.4000000001,263.12050022765635,272.36135867001667,1152000,268.75,293.1520419937273
1237420.8,264.357973034667,276.5457591511607,1237420.8,264.357973034667,272.44506324171687,1152000,268.75,293.1520419937273
1238400,264.84999999999997,276.57939467950723,1238400,264.84999999999997,272.5039757350351,1154390.4000000001,268.3428268642466,293.1495868998698
1238400,264.84999999999997,276.57939467950723,1238400,264.84999999999997,272.5039757350351,1157068.8,268.3936406272001,293.15208198203015
1240099.2,265.9045159679995,276.48317134760725,1240099.2,265.9045159679995,272.4705865936488,1159747.2,268.7639455822032,293.1506898833612
1242777.6,267.4313120000007,276.864121040502,1242777.6,267.4313120000007,272.93547524226585,1162425.6,268.7289394193797,293.15083790870403
1245456,268.68519999999995,277.508492419491,1245456,268.68519999999995,273.63686312839815,1165104,269.0846618181818,293.1514211759022
1248134.4000000001,269.8627577941326,278.2456649539394,1248134.4000000001,269.8627577941326,274.42326211808063,1167782.4000000001,269.24432294400003,293.14999785139804
1250812.8,271.11160000000035,278.98008517075414,1250812.8,271.11160000000035,275.2103471854743,1170460.8,269.3174567261092,293.1603293737999
1253491.2,272.3871230003196,279.66530711093,1253491.2,272.3871230003196,275.95463158428305,1173139.2,269.774425746618,293.1541192365706
1256169.6,273.66138525184056,280.33968439951974,1256169.6,273.66138525184056,276.69302992060636,1175817.6,270.1979114240002,293.15009543887203
1258848,274.51471168,280.9333675012867,1258848,274.51471168,277.336670522323,1178496,270.1924191168831,293.14619921105884
1261526.4000000001,275.31639999999953,281.270225161875,1261526.4000000001,275.31639999999953,277.72922986952824,1181174.4000000001,269.08395512785523,293.14475306980137
1264204.8,276.0989701546668,281.4927911573466,1264204.8,276.0989701546668,278.01958203130164,1183852.8,267.7788148526542,293.1446348874119
1266883.2,276.0233718186668,281.62459099870523,1266883.2,276.0233718186668,278.1867313532007,1186531.2,266.8224394914911,293.14668180549523
1269561.6,274.4895759862507,281.5120855443939,1269561.6,274.4895759862507,278.0472394049528,1188000,266.45,293.1475042342492
1272240,273.462384,281.34078088199556,1272240,273.462384,277.8454553529042,1188000,266.45,293.1475042342492
1274400,273.15,281.2429378322074,1274400,273.15,277.75753745283674,1189209.6,266.23356614981793,293.1480416910716
1274400,273.15,281.2429378322074,1274400,273.15,277.75753745283674,1191888,265.92579767195764,293.1485847438682
1274918.4000000001,272.85723102017937,281.3520565951406,1274918.4000000001,272.85723102017937,277.85993288276563,1194566.4000000001,265.9886577202116,293.1493339171196
1277596.8,270.44433168691165,281.2076104745469,1277596.8,270.44433168691165,277.61386170987583,1197244.8,264.7405151590394,293.14602430871133
1280275.2,270.71520685596295,281.101487792118,1280275.2,270.71520685596295,277.5149733424607,1199923.2,263.7142774254932,293.1508008480091
1282953.6,271.0187313867537,281.0327945640951,1282953.6,271.0187313867537,277.4785257876007,1202601.6,263.6394029132398,293.1476117139273
1285632,270.81783404933583,280.94152522566804,1285632,270.81783404933583,277.39797576542907,1205280,261.94487507692304,293.1473466923248
1288310.4000000001,268.3639594818074,280.71846000019235,1288310.4000000001,268.3639594818074,277.07883770683003,1207958.4000000001,259.64127690854536,293.14649004678853
1290988.8,269.3489546611618,280.6103411210393,1290988.8,269.3489546611618,276.9903433290639,1209600,258.75,293.15040400860926
1293667.2,269.2733175799564,280.53533289728836,1293667.2,269.2733175799564,276.946682508928,1209600,258.75,293.15040400860926
1296000,268.15,280.37102122787746,1296000,268.15,276.73117611764843,1210636.8,258.75,293.1509038406869
1296000,268.15,280.37102122787746,1296000,268.15,276.73117611764843,1213315.2,258.75,293.15061885824815
1296345.6,268.0840315615563,280.3496425935769,1296345.6,268.0840315615563,276.70552121232595,1215993.6,258.75,293.15041958392226
1299024,267.67949256108597,280.2007540926783,1299024,267.67949256108597,276.5391131543685,1218672,258.75,293.150285487067
1301702.4000000001,266.90906425976516,280.03186309565996,1301702.4000000001,266.90906425976516,276.33811177378703,1221350.4000000001,258.79510725119985,293.1505508203742
1304380.8,266.1572855335383,279.8482833000293,1304380.8,266.1572855335383,276.1157965799504,1224028.8,259.2564469038547,293.15103863102945
1307059.2,265.98755980799984,279.68524494931165,1307059.2,265.98755980799984,275.9354274770103,1226707.2,260.08244901469067,293.1513345451725
1309737.6,267.31463161600067,279.61036072769974,1309737.6,267.31463161600067,275.9155276910719,1229385.6,260.59422159825465,293.1501004905941
1312416,267.96183644444443,279.5370508308417,1312416,267.96183644444443,275.88565699625264,1232064,261.38377737142855,293.1522686268195
1315094.4000000001,268.1500544073143,279.44320075075063,1315094.4000000001,268.1500544073143,275.8131966968886,1234742.4000000001,263.12050022765635,293.1523709992645
1317772.8,268.1751165872553,279.3346644162436,1317772.8,268.1751165872553,275.712663133457,1237420.8,264.357973034667,293.1529181041033
1320451.2,268.6249623906363,279.2559071977983,1320451.2,268.6249623906363,275.66450629473803,1238400,264.84999999999997,293.153496480795
1323129.6,268.98335197988587,279.2073462909215,1323129.6,268.98335197988587,275.6461915532973,1238400,264.84999999999997,293.153496480795
1324800,269.25,279.2490902937096,1324800,269.25,275.7040321188338,1240099.2,265.9045159679995,293.15555345045846
1324800,269.25,279.2490902937096,1324800,269.25,275.7040321188338,1242777.6,267.4313120000007,293.1581085124763
1325808,269.77566399999995,279.12516932272587,1325808,269.77566399999995,275.6068784926875,1245456,268.68519999999995,293.1575542267292
1328486.4000000001,272.1054904137133,279.39509135579,1328486.4000000001,272.1054904137133,275.9992429490979,1246896.4725699108,269.3203687712864,293.1566210374498
1331164.8,273.8026743040004,279.76132908704176,1331164.8,273.8026743040004,276.4633882605114,1246896.4725699108,269.3203687712864,293.1566210374498
1333843.2,275.1328718036971,279.9129479245846,1333843.2,275.1328718036971,276.70825966425076,1246899.798565843,269.3218155962513,293.15662250640526
1336521.6,276.3612440724443,280.1033474786639,1336521.6,276.3612440724443,276.9928995833682,1246899.798565843,269.3218155962513,293.15662250640526
1339200,277.54999999999995,280.5394050795245,1339200,277.54999999999995,277.5113230231099,1248134.4000000001,269.8627577941326,293.2759595879338
1341878.4000000001,279.6194865919987,281.2844393887344,1341878.4000000001,279.6194865919987,278.3649130642553,1250812.8,271.11160000000035,293.6592798156592
1344556.8,281.56500421851473,282.0097763446182,1344556.8,281.56500421851473,279.20876459834335,1253491.2,272.3871230003196,294.0118550104134
1347235.2,282.810696594618,282.47174168961914,1347235.2,282.810696594618,279.7742132353351,1256169.6,273.66138525184056,294.3669150232107
1349913.6,283.14270045323644,282.7111865540672,1349913.6,283.14270045323644,280.0817814725432,1258848,274.51471168,294.6354216730135
1352592,283.2318193201581,282.88085200635237,1352592,283.2318193201581,280.3074416990562,1261526.4000000001,275.31639999999953,294.6608172951025
1355270.4000000001,282.33252334747925,282.91012275331883,1355270.4000000001,282.33252334747925,280.35710157509794,1264204.8,276.0989701546668,294.59113212326776
1357948.8,281.45,282.84944685854794,1357948.8,281.45,280.29051154267734,1266883.2,276.0233718186668,294.40670126683955
1360627.2,281.45,282.8471397176173,1360627.2,281.45,280.3327028782646,1269561.6,274.4895759862507,293.9228992593632
1360800,281.45,282.84711253025296,1360800,281.45,280.33557383693045,1272240,273.462384,293.3841609278217
1360800,281.45,282.84711253025296,1360800,281.45,280.33557383693045,1274400,273.15,293.1434857953607
1363305.6,281.45,283.0823964881743,1363305.6,281.45,280.6001473614252,1274400,273.15,293.1434857953607
1365984,281.6962592,283.13560861348236,1365984,281.6962592,280.70069075687803,1274918.4000000001,272.85723102017937,293.14231997739967
1368662.4000000001,282.0014098688002,283.20848577248825,1368662.4000000001,282.0014098688002,280.83402681075705,1277596.8,270.44433168691165,293.14414402243005
1371340.8,281.4698254049881,283.22856752398394,1371340.8,281.4698254049881,280.86965963773855,1280275.2,270.71520685596295,293.148873717069
1374019.2,281.50072161129407,283.2667494881202,1374019.2,281.50072161129407,280.94214283845565,1282953.6,271.0187313867537,293.1485196479066
1376697.6,281.260556294095,283.2976993887147,1376697.6,281.260556294095,281.00010389636515,1285632,270.81783404933583,293.1473733156983
1379376,280.8548064,283.3109746975794,1379376,280.8548064,281.02747910041523,1288310.4000000001,268.3639594818074,293.1463910257257
1382054.4000000001,280.4038162176002,283.3138634529547,1382054.4000000001,280.4038162176002,281.03889566653913,1290988.8,269.3489546611618,293.1535488241575
1382400,280.34999999999997,283.3138548667167,1382400,280.34999999999997,281.03990437037123,1293667.2,269.2733175799564,293.14721025419294
1382400,280.34999999999997,283.3138548667167,1382400,280.34999999999997,281.03990437037123,1296000,268.15,293.14890820749844
1384732.8,280.0293758207999,283.3131637639159,1384732.8,280.0293758207999,281.0475589829003,1296000,268.15,293.14890820749844
1387411.2,279.6208775680001,283.3067039095086,1387411.2,279.6208775680001,281.04734560098353,1296345.6,268.0840315615563,293.1493369601694
1390089.6,279.1787098879998,283.2906884850636,1390089.6,279.1787098879998,281.0323859220113,1299024,267.67949256108597,293.14938099287934
1392768,278.841416,283.2750410851018,1392768,278.841416,281.0213465424698,1301702.4000000001,266.90906425976516,293.1488298542849
1395446.4000000001,278.0241931520005,283.2304844806215,1395446.4000000001,278.0241931520005,280.9591985561505,1304380.8,266.1572855335383,293.149389372934
1398124.8,277.12985714018436,283.16222256115225,1398124.8,277.12985714018436,280.86087511124214,1307059.2,265.98755980799984,293.15093057363924
1400803.2,276.34427200000016,283.0878953668728,1400803.2,276.34427200000016,280.75740904692685,1309737.6,267.31463161600067,293.1522620297038
1403481.6,275.9603679999999,283.02269763672746,1403481.6,275.9603679999999,280.6766978836516,1312416,267.96183644444443,293.15057137465055
1406160,275.95,282.9794547276093,1406160,275.95,280.6374927684411,1315094.4000000001,268.1500544073143,293.1496090632759
1408838.4000000001,275.95,282.9937297025129,1408838.4000000001,275.95,280.6546812016577,1317772.8,268.1751165872553,293.1504990416364
1411200,275.95,283.1960291260587,1411200,275.95,280.8529307180446,1320451.2,268.6249623906363,293.1506213174917
1411200,275.95,283.1960291260587,1411200,275.95,280.8529307180446,1323129.6,268.98335197988587,293.1515416187733
1411516.8,275.95001971199997,283.14201797486805,1411516.8,275.95001971199997,280.7984769208672,1324800,269.25,293.1531664457691
1414195.2,276.2326791098179,283.54913252002325,1414195.2,276.2326791098179,281.2024471955514,1324800,269.25,293.1531664457691
1416873.6,278.0022222984325,284.2850396298147,1416873.6,278.0022222984325,281.9821679949039,1325808,269.77566399999995,293.1566521425144
1419552,280.0046697142857,285.0827090320107,1419552,280.0046697142857,282.85564882929793,1328486.4000000001,272.1054904137133,293.1557560501524
1422230.4000000001,281.5587999999993,285.8832135519391,1422230.4000000001,281.5587999999993,283.71471504676236,1331164.8,273.8026743040004,293.1529147505686
1424908.8,282.82360000000034,286.68137869563367,1424908.8,282.82360000000034,284.5547291744694,1333843.2,275.1328718036971,293.1499383690243
1427587.2,284.08839999999964,287.3663685621285,1427587.2,284.08839999999964,285.2893929549276,1336521.6,276.3612440724443,293.15284370752465
1430265.6,285.0039042133331,287.95329525117234,1430265.6,285.0039042133331,285.9243194455588,1339200,277.54999999999995,293.1558158745276
1432944,284.22985919999996,288.25003949662437,1432944,284.22985919999996,286.1918883913851,1339205.353235858,277.5526392450487,293.1558244614096
1435622.4000000001,283.8589539712002,288.2600688880159,1435622.4000000001,283.8589539712002,286.1963238116141,1339205.353235858,277.5526392450487,293.1558244614096
1438300.8,283.4646605531427,288.2720781638032,1438300.8,283.4646605531427,286.2023970694113,1339208.8145157055,277.5543511567364,293.1558328648433
1440979.2,282.80260769280034,288.2353277837901,1440979.2,282.80260769280034,286.14988724067723,1339208.8145157055,277.5543511567364,293.1558328648433
1443657.6,281.4290368795374,288.0999815497678,1443657.6,281.4290368795374,285.9585811920868,1341878.4000000001,279.6194865919987,293.62509169368155
1446336,280.55936193368984,287.95790136211394,1446336,280.55936193368984,285.7770648310755,1344556.8,281.56500421851473,294.14458008722374
1447200,280.34999999999997,287.91458492569444,1447200,280.34999999999997,285.72361858710144,1347235.2,282.810696594618,294.392476139413
1447200,280.34999999999997,287.91458492569444,1447200,280.34999999999997,285.72361858710144,1349913.6,283.14270045323644,294.3894482366697
1449014.4000000001,280.0326859985456,288.0494544543501,1449014.4000000001,280.0326859985456,285.8321599964082,1352592,283.2318193201581,294.3112776056893
1451692.8,279.82755266327274,287.98109202314487,1451692.8,279.82755266327274,285.74783413087755,1355270.4000000001,282.33252334747925,294.0635428225067
1454371.2,279.8521311767273,287.9252029054303,1454371.2,279.8521311767273,285.6907691651127,1357948.8,281.45,293.70593128069595
1457049.6,279.3822855423997,287.84422979485004,1457049.6,279.3822855423997,285.5875439817305,1360627.2,281.45,293.4632784624141
1459728,279.1871008,287.76448066378356,1459728,279.1871008,285.49046720543475,1360800,281.45,293.4479749702305
1462406.4000000001,279.3460196607997,287.7058970634527,1462406.4000000001,279.3460196607997,285.43266407642903,1360800,281.45,293.4479749702305
1465084.8,279.8423974144,287.6751458056995,1465084.8,279.8423974144,285.42356766750817,1363305.6,281.45,293.45190117530456
1467763.2,279.35324500480016,287.6027493774429,1467763.2,279.35324500480016,285.3340640366518,1365984,281.6962592,293.27962790048065
1468800,279.25,287.56929640964324,1468800,279.25,285.29096408162746,1368662.4000000001,282.0014098688002,293.14676622777415
1468800,279.25,287.56929640964324,1468800,279.25,285.29096408162746,1371340.8,281.4698254049881,293.14765224615763
1470441.6,279.53749158400035,287.5416909060097,1470441.6,279.53749158400035,285.2702848396263,1374019.2,281.50072161129407,293.14894289748526
1473120,279.84999999999997,287.51120309575884,1473120,279.84999999999997,285.25816298154206,1376697.6,281.260556294095,293.1486355364467
1475798.4000000001,279.84999999999997,287.4613234918717,1475798.4000000001,279.84999999999997,285.2091458189307,1379376,280.8548064,293.14882076799915
1478476.8,279.84999999999997,287.41186066431464,1478476.8,279.84999999999997,285.160485636229,1382054.4000000001,280.4038162176002,293.1490956324703
1481155.2,279.84999999999997,287.36314977916663,1481155.2,279.84999999999997,285.11286255396544,1382400,280.34999999999997,293.14914456469506
1483833.6,279.8910122240002,287.31609535555936,1483833.6,279.8910122240002,285.0677692126883,1382400,280.34999999999997,293.14914456469506
1486512,280.340912,287.2955606554449,1486512,280.340912,285.07040722906737,1384732.8,280.0293758207999,293.1493762161616
1489190.4000000001,280.34999999999997,287.26008632363227,1489190.4000000001,280.34999999999997,285.0414590655188,1387411.2,279.6208775680001,293.1493174490156
1491868.8,280.34999999999997,287.2215923264975,1491868.8,280.34999999999997,285.00707595657303,1390089.6,279.1787098879998,293.14953071792513
1494547.2,280.32419913309093,287.18560905276905,1494547.2,280.32419913309093,284.9749454128315,1392768,278.841416,293.14940668646966
1497225.6,279.8878699170907,287.13576759299184,1497225.6,279.8878699170907,284.9091773269931,1395446.4000000001,278.0241931520005,293.1486405310507
1497600,279.84999999999997,287.12936033631456,1497600,279.84999999999997,284.9005164908874,1398124.8,277.12985714018436,293.14900214590614
1497600,279.84999999999997,287.12936033631456,1497600,279.84999999999997,284.9005164908874,1400803.2,276.34427200000016,293.14931361757124
1499904,279.9011069090909,286.89502247604946,1499904,279.9011069090909,284.6779592335463,1403481.6,275.9603679999999,293.15022459405054
1502582.4000000001,279.62638543360026,287.01070161199044,1502582.4000000001,279.62638543360026,284.78165673069907,1406160,275.95,293.1503854556513
1505260.8,279.1860382683427,287.2301692863808,1505260.8,279.1860382683427,284.9658965601878,1408838.4000000001,275.95,293.1521086500186
1507939.2,278.82352881737154,287.5354379008462,1507939.2,278.82352881737154,285.2326239678695,1411200,275.95,293.15568960135744
1510617.6,278.3803999999997,287.8322541911984,1510617.6,278.3803999999997,285.4832711994924,1411200,275.95,293.15568960135744
1513296,277.93399999999997,287.8857505924385,1513296,277.93399999999997,285.49588576607545,1411516.8,275.95001971199997,293.1367434707739
1515974.4000000001,277.4725008640003,287.822469963031,1515974.4000000001,277.4725008640003,285.3981941216638,1414195.2,276.2326791098179,293.1581407727774
1518652.8,276.5723441919998,287.73614315150064,1518652.8,276.5723441919998,285.2554713018447,1415331.9497476183,276.7382695984342,293.15936486361346
1521331.2,276.15640155794296,287.6395805496952,1521331.2,276.15640155794296,285.1178639066592,1415331.9497476183,276.7382695984342,293.15936486361346
1524009.6,275.7492669183997,287.50804831864207,1524009.6,275.7492669183997,284.95088700834475,1415334.8538085348,276.7401410637419,293.1593724178078
1526688,275.3014133333333,287.33719536961,1526688,275.3014133333333,284.7429937446416,1415334.8538085348,276.7401410637419,293.1593724178078
1529366.4000000001,274.87612309333343,287.14919073454337,1529366.4000000001,274.87612309333343,284.517684932333,1416873.6,278.0022222984325,293.4248524104563
1532044.8,274.84999999999997,286.9748081473939,1532044.8,274.84999999999997,284.32463720327314,1419552,280.0046697142857,294.05278448364
1533600,274.84999999999997,286.8775383956665,1533600,274.84999999999997,284.2190507334673,1422230.4000000001,281.5587999999993,294.6737377067556
1533600,274.84999999999997,286.8775383956665,1533600,274.84999999999997,284.2190507334673,1424908.8,282.82360000000034,295.28132556675024
1534723.2,274.84999999999997,287.00401497174465,1534723.2,274.84999999999997,284.3322775022368,1427587.2,284.08839999999964,295.78843571844044
1537401.6,274.84999999999997,286.90110876512426,1537401.6,274.84999999999997,284.2102220735494,1430265.6,285.0039042133331,296.20069832269405
1540080,274.84999999999997,286.7827275969631,1540080,274.84999999999997,284.07670823595214,1432944,284.22985919999996,296.24980008345085
1542758.4000000001,274.84999999999997,286.6661444348243,1542758.4000000001,274.84999999999997,283.94599476232787,1435622.4000000001,283.8589539712002,296.04075550996663
1545436.8,274.84999999999997,286.5513689372623,1545436.8,274.84999999999997,283.8180585866829,1438300.8,283.4646605531427,295.83772254286714
1548115.2,274.84999999999997,286.4383711354113,1548115.2,274.84999999999997,283.692777466867,1440979.2,282.80260769280034,295.58050580130526
1550793.6,274.84999999999997,286.32712834159224,1550793.6,274.84999999999997,283.57020154430853,1443657.6,281.4290368795374,295.1889701096089
1553472,274.84999999999997,286.2176106953322,1553472,274.84999999999997,283.45023215391706,1446336,280.55936193368984,294.8114777348582
1555200,274.84999999999997,286.14786141904176,1555200,274.84999999999997,283.3741760289162,1447200,280.34999999999997,294.6957286878144
1555200,274.84999999999997,286.14786141904176,1555200,274.84999999999997,283.3741760289162,1447200,280.34999999999997,294.6957286878144
1556150.4000000001,274.93614425599975,286.1122074114184,1556150.4000000001,274.93614425599975,283.3372097608611,1449014.4000000001,280.0326859985456,294.67473352580913
1558828.8,275.34999999999997,286.03374159061553,1558828.8,275.34999999999997,283.27198121287887,1451692.8,279.82755266327274,294.4026468430737
1561507.2,275.34999999999997,285.9385421240708,1561507.2,275.34999999999997,283.17209756725606,1454371.2,279.8521311767273,294.1617777227784
1564185.6,275.34999999999997,285.84282435962007,1564185.6,275.34999999999997,283.07129659107744,1457049.6,279.3822855423997,293.8785979741655
1566864,275.3005995294117,285.7473251957894,1566864,275.3005995294117,282.97014906158023,1459728,279.1871008,293.60544681062953
1569542.4000000001,274.8585816018826,285.6296154671907,1569542.4000000001,274.8585816018826,282.8282790703478,1462406.4000000001,279.3460196607997,293.3753525131732
1572220.8,274.40369523199985,285.5033441393798,1572220.8,274.40369523199985,282.6742456005509,1465084.8,279.8423974144,293.19766294915274
1574899.2,274.4815471084305,285.39241955509937,1574899.2,274.4815471084305,282.5519433822692,1467763.2,279.35324500480016,293.14635741297747
1577577.6,274.7515592959997,285.3185421238246,1577577.6,274.7515592959997,282.4931986581681,1468800,279.25,293.1478672935323
1580256,274.25249599999995,285.19287697831675,1580256,274.25249599999995,282.3386853000911,1468800,279.25,293.1478672935323
1582934.4000000001,274.25,285.10218910735676,1582934.4000000001,274.25,282.2400365961886,1470441.6,279.53749158400035,293.1493609147858
1584000,274.25,285.0856127580364,1584000,274.25,282.22074341443835,1473120,279.84999999999997,293.1487276969519
1584000,274.25,285.0856127580364,1584000,274.25,282.22074341443835,1475798.4000000001,279.84999999999997,293.1491393767942
1585612.8,274.25,284.86518799310085,1585612.8,274.25,282.00504786278117,1478476.8,279.84999999999997,293.1494175791622
1588291.2,274.25,284.8207169263446,1588291.2,274.25,281.9554022306948,1481155.2,279.84999999999997,293.1496033271366
1590969.6,274.25,284.8062084565234,1590969.6,274.25,281.93389384596765,1483833.6,279.8910122240002,293.1501655034927
1593648,273.87083199999995,284.8000423901829,1593648,273.87083199999995,281.9047387356486,1486512,280.340912,293.1501251285247
1596326.4000000001,273.75,284.8210729897358,1596326.4000000001,273.75,281.9048169520186,1489190.4000000001,280.34999999999997,293.14978561192686
1599004.8,273.7570447104,284.86028024869853,1599004.8,273.7570447104,281.9317911035461,1491868.8,280.34999999999997,293.14985456481634
1601683.2,273.77195804160004,284.8878311263693,1601683.2,273.77195804160004,281.9495908659067,1494547.2,280.32419913309093,293.1497173123124
1604361.6,273.3796885247997,284.89840281762093,1604361.6,273.3796885247997,281.93250917362195,1497225.6,279.8878699170907,293.14962012245786
1607040,272.90999999999997,284.84916745829986,1607040,272.90999999999997,281.8480442357924,1497600,279.84999999999997,293.14987196377274
1609718.4000000001,272.4915325230546,284.75382872129916,1609718.4000000001,272.4915325230546,281.72027253091215,1497600,279.84999999999997,293.14987196377274
1612396.8,272.56740299170906,284.6493943663412,1612396.8,272.56740299170906,281.60683145804745,1499904,279.9011069090909,293.15238792072876
1615075.2,272.17995779490917,284.4904173539757,1615075.2,272.17995779490917,281.4256293643682,1502582.4000000001,279.62638543360026,293.1530797270015
1617753.6,272.04999999999995,284.30539651352717,1617753.6,272.04999999999995,281.2244927296046,1505260.8,279.1860382683427,293.1530690371651
1620000,272.04999999999995,284.1630041097659,1620000,272.04999999999995,281.0775213196368,1507939.2,278.82352881737154,293.152667957159
1620000,272.04999999999995,284.1630041097659,1620000,272.04999999999995,281.0775213196368,1510617.6,278.3803999999997,293.1505603268117
1620432,272.04999999999995,284.2611240931312,1620432,272.04999999999995,281.1727511601772,1513296,277.93399999999997,293.14650919040264
1623110.4000000001,272.04999999999995,284.2157417258931,1623110.4000000001,272.04999999999995,281.1119849561172,1515974.4000000001,277.4725008640003,293.14774886842974
1625788.8,272.04999999999995,284.0957815864503,1625788.8,272.04999999999995,280.98496729500187,1518652.8,276.5723441919998,293.14774149542
1628467.2,271.87930984960013,283.9719977711993,1628467.2,271.87930984960013,280.85025968855666,1521331.2,276.15640155794296,293.1486244933703
1631145.6,271.45,283.82242376922784,1631145.6,271.45,280.67027589980654,1524009.6,275.7492669183997,293.1481660969968
1633824,271.45,283.69796847358333,1633824,271.45,280.5380270284364,1526688,275.3014133333333,293.14842256799494
1636502.4000000001,271.45,283.576481997568,1636502.4000000001,271.45,280.4103002820106,1529366.4000000001,274.87612309333343,293.14899442669747
1639180.8,271.36809271466655,283.45438267723245,1639180.8,271.36809271466655,280.28069301630296,1532044.8,274.84999999999997,293.1496531340037
1641600,270.95,283.32397988996183,1641600,270.95,280.1267359136757,1533600,274.84999999999997,293.1497239498321
1641600,270.95,283.32397988996183,1641600,270.95,280.1267359136757,1533600,274.84999999999997,293.1497239498321
1641859.2,270.8983527234784,283.30927346854116,1641859.2,270.8983527234784,280.1092437585373,1534723.2,274.84999999999997,293.1495116611502
1644537.6,269.9955918933329,283.13358324103405,1644537.6,269.9955918933329,279.88523260335717,1537401.6,274.84999999999997,293.14955221658687
1647216,270.4740133565217,283.0046269870785,1647216,270.4740133565217,279.7544746105843,1540080,274.84999999999997,293.149694795749
1649894.4000000001,270.782652690286,282.9157384087027,1649894.4000000001,270.782652690286,279.6878093339343,1542758.4000000001,274.84999999999997,293.1497929379102
1652572.8,270.34999999999997,282.76643441728646,1652572.8,270.34999999999997,279.5106398159139,1545436.8,274.84999999999997,293.1498592398129
1655251.2,270.34999999999997,282.64097335537895,1655251.2,270.34999999999997,279.37898636037175,1548115.2,274.84999999999997,293.14990434613026
1657929.6,270.34999999999997,282.5188212114969,1657929.6,270.34999999999997,279.2524717948764,1550793.6,274.84999999999997,293.1499350017702
1660608,270.34999999999997,282.3985579643821,1660608,270.34999999999997,279.12867775419585,1553472,274.84999999999997,293.149955833822
1663286.4000000001,270.34999999999997,282.2801660726419,1663286.4000000001,270.34999999999997,279.00750991754177,1555200,274.84999999999997,293.14996558169287
1665964.8,270.34999999999997,282.1640604555132,1665964.8,270.34999999999997,278.88933379405165,1555200,274.84999999999997,293.14996558169287
1668643.2,270.34999999999997,282.0669787105678,1668643.2,270.34999999999997,278.79043515229563,1556150.4000000001,274.93614425599975,293.15063223189225
1670400,270.34999999999997,282.02339770730555,1670400,270.34999999999997,278.74498368912566,1558828.8,275.34999999999997,293.15000600531107
1670400,270.34999999999997,282.02339770730555,1670400,270.34999999999997,278.74498368912566,1561507.2,275.34999999999997,293.14989938577554
1671321.6,270.34999999999997,281.8229095309091,1671321.6,270.34999999999997,278.54953391875597,1564185.6,275.34999999999997,293.14993214654805
1674000,270.34999999999997,281.73187808350764,1674000,270.34999999999997,278.4612290848484,1566864,275.3005995294117,293.1495357600759
1676678.4000000001,270.77487410501783,281.73329461965506,1676678.4000000001,270.77487410501783,278.4758805408259,1569542.4000000001,274.8585816018826,293.1493360495502
